,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
13636,종로구,F,70대이상,교육/학원,14.0,14.0
13637,종로구,F,70대이상,미용,9.0,11.0
13638,종로구,F,70대이상,스포츠/문화/레저,7.0,9.0
13639,종로구,F,70대이상,여행/교통,10.0,10.0
13640,종로구,F,70대이상,요식/유흥,2.0,3.0
13641,종로구,F,70대이상,유통,1.0,1.0
13642,종로구,F,70대이상,음/식료품,5.0,6.0
13643,종로구,F,70대이상,의료,3.0,2.0
13644,종로구,F,70대이상,의류/잡화,8.0,7.0
13645,종로구,F,70대이상,자동차,13.0,13.0
13646,종로구,F,70대이상,전자상거래,6.0,4.0
13647,종로구,F,70대이상,주유,11.0,12.0
13648,종로구,M,10대,가전/가구,12.0,10.0
13649,종로구,M,10대,가정생활/서비스,5.0,5.0
13650,종로구,M,10대,교육/학원,11.0,6.0
13651,종로구,M,10대,미용,9.0,9.0
13652,종로구,M,10대,스포츠/문화/레저,3.0,4.0
13653,종로구,M,10대,여행/교통,10.0,8.0
13654,종로구,M,10대,요식/유흥,2.0,1.0
13655,종로구,M,10대,유통,1.0,2.0
13656,종로구,M,10대,음/식료품,6.0,11.0
13657,종로구,M,10대,의료,7.0,12.0
13658,종로구,M,10대,의류/잡화,8.0,7.0
13659,종로구,M,10대,전자상거래,4.0,3.0
13660,종로구,M,20대,가전/가구,13.0,9.0
13661,종로구,M,20대,가정생활/서비스,5.0,4.0
13662,종로구,M,20대,교육/학원,12.0,14.0
13663,종로구,M,20대,미용,9.0,10.0
13664,종로구,M,20대,스포츠/문화/레저,4.0,5.0
13665,종로구,M,20대,여행/교통,6.0,6.0
13666,종로구,M,20대,요식/유흥,2.0,1.0
13667,종로구,M,20대,유통,1.0,2.0
13668,종로구,M,20대,음/식료품,8.0,12.0
13669,종로구,M,20대,의료,7.0,8.0
13670,종로구,M,20대,의류/잡화,11.0,7.0
13671,종로구,M,20대,자동차,14.0,13.0
13672,종로구,M,20대,전자상거래,3.0,3.0
13673,종로구,M,20대,주유,10.0,11.0
13674,종로구,M,30대,가전/가구,14.0,11.0
13675,종로구,M,30대,가정생활/서비스,4.0,3.0
13676,종로구,M,30대,교육/학원,13.0,14.0
13677,종로구,M,30대,미용,10.0,13.0
13678,종로구,M,30대,스포츠/문화/레저,6.0,7.0
13679,종로구,M,30대,여행/교통,7.0,5.0
13680,종로구,M,30대,요식/유흥,2.0,1.0
13681,종로구,M,30대,유통,1.0,4.0
13682,종로구,M,30대,음/식료품,8.0,12.0
13683,종로구,M,30대,의료,5.0,6.0
13684,종로구,M,30대,의류/잡화,12.0,10.0
13685,종로구,M,30대,자동차,11.0,8.0
13686,종로구,M,30대,전자상거래,3.0,2.0
13687,종로구,M,30대,주유,9.0,9.0
13688,종로구,M,40대,가전/가구,14.0,12.0
13689,종로구,M,40대,가정생활/서비스,5.0,5.0
13690,종로구,M,40대,교육/학원,12.0,11.0
13691,종로구,M,40대,미용,10.0,13.0
13692,종로구,M,40대,스포츠/문화/레저,6.0,8.0
13693,종로구,M,40대,여행/교통,9.0,6.0
13694,종로구,M,40대,요식/유흥,2.0,1.0
13695,종로구,M,40대,유통,1.0,3.0
13696,종로구,M,40대,음/식료품,8.0,9.0
13697,종로구,M,40대,의료,4.0,4.0
13698,종로구,M,40대,의류/잡화,13.0,10.0
13699,종로구,M,40대,자동차,11.0,14.0
13700,종로구,M,40대,전자상거래,3.0,2.0
13701,종로구,M,40대,주유,7.0,7.0
13702,종로구,M,50대,가전/가구,14.0,6.0
13703,종로구,M,50대,가정생활/서비스,4.0,3.0
13704,종로구,M,50대,교육/학원,13.0,14.0
13705,종로구,M,50대,미용,10.0,13.0
13706,종로구,M,50대,스포츠/문화/레저,9.0,10.0
13707,종로구,M,50대,여행/교통,7.0,7.0
13708,종로구,M,50대,요식/유흥,2.0,1.0
13709,종로구,M,50대,유통,1.0,2.0
13710,종로구,M,50대,음/식료품,8.0,8.0
13711,종로구,M,50대,의료,3.0,4.0
13712,종로구,M,50대,의류/잡화,11.0,11.0
13713,종로구,M,50대,자동차,12.0,12.0
13714,종로구,M,50대,전자상거래,5.0,5.0
13715,종로구,M,50대,주유,6.0,9.0
13716,종로구,M,60대,가전/가구,14.0,12.0
13717,종로구,M,60대,가정생활/서비스,4.0,4.0
13718,종로구,M,60대,교육/학원,13.0,14.0
13719,종로구,M,60대,미용,10.0,13.0
13720,종로구,M,60대,스포츠/문화/레저,9.0,9.0
13721,종로구,M,60대,여행/교통,8.0,6.0
13722,종로구,M,60대,요식/유흥,1.0,1.0
13723,종로구,M,60대,유통,2.0,2.0
13724,종로구,M,60대,음/식료품,6.0,10.0
13725,종로구,M,60대,의료,3.0,3.0
13726,종로구,M,60대,의류/잡화,12.0,8.0
13727,종로구,M,60대,자동차,11.0,11.0
13728,종로구,M,60대,전자상거래,7.0,5.0
13729,종로구,M,60대,주유,5.0,7.0
13730,종로구,M,70대이상,가전/가구,14.0,8.0
13731,종로구,M,70대이상,가정생활/서비스,4.0,5.0
13732,종로구,M,70대이상,교육/학원,13.0,14.0
13733,종로구,M,70대이상,미용,9.0,13.0
13734,종로구,M,70대이상,스포츠/문화/레저,10.0,12.0
13735,종로구,M,70대이상,여행/교통,7.0,6.0
13736,종로구,M,70대이상,요식/유흥,1.0,1.0
13737,종로구,M,70대이상,유통,2.0,3.0
13738,종로구,M,70대이상,음/식료품,5.0,4.0
13739,종로구,M,70대이상,의료,3.0,2.0
13740,종로구,M,70대이상,의류/잡화,12.0,11.0
13741,종로구,M,70대이상,자동차,11.0,10.0
13742,종로구,M,70대이상,전자상거래,8.0,9.0
13743,종로구,M,70대이상,주유,6.0,7.0
13744,종로구,F,10대,가전/가구,12.0,12.0
13745,종로구,F,10대,가정생활/서비스,6.0,7.0
13746,종로구,F,10대,교육/학원,8.0,9.0
13747,종로구,F,10대,미용,10.0,6.0
13748,종로구,F,10대,스포츠/문화/레저,4.0,5.0
13749,종로구,F,10대,여행/교통,11.0,10.0
13750,종로구,F,10대,요식/유흥,1.0,1.0
13751,종로구,F,10대,유통,2.0,2.0
13752,종로구,F,10대,음/식료품,5.0,11.0
13753,종로구,F,10대,의료,9.0,8.0
13754,종로구,F,10대,의류/잡화,7.0,4.0
13755,종로구,F,10대,전자상거래,3.0,3.0
13756,종로구,F,20대,가전/가구,12.0,7.0
13757,종로구,F,20대,가정생활/서비스,4.0,4.0
13758,종로구,F,20대,교육/학원,10.0,11.0
13759,종로구,F,20대,미용,11.0,10.0
13760,종로구,F,20대,스포츠/문화/레저,5.0,5.0
13761,종로구,F,20대,여행/교통,7.0,6.0
13762,종로구,F,20대,요식/유흥,1.0,1.0
13763,종로구,F,20대,유통,2.0,3.0
13764,종로구,F,20대,음/식료품,8.0,12.0
13765,종로구,F,20대,의료,6.0,9.0
13766,종로구,F,20대,의류/잡화,9.0,8.0
13767,종로구,F,20대,자동차,14.0,14.0
13768,종로구,F,20대,전자상거래,3.0,2.0
13769,종로구,F,20대,주유,13.0,13.0
13770,종로구,F,30대,가전/가구,13.0,11.0
13771,종로구,F,30대,가정생활/서비스,5.0,5.0
13772,종로구,F,30대,교육/학원,10.0,7.0
13773,종로구,F,30대,미용,12.0,13.0
13774,종로구,F,30대,스포츠/문화/레저,7.0,8.0
13775,종로구,F,30대,여행/교통,6.0,6.0
13776,종로구,F,30대,요식/유흥,1.0,3.0
13777,종로구,F,30대,유통,2.0,2.0
13778,종로구,F,30대,음/식료품,8.0,14.0
13779,종로구,F,30대,의료,4.0,4.0
13780,종로구,F,30대,의류/잡화,11.0,10.0
13781,종로구,F,30대,자동차,14.0,9.0
13782,종로구,F,30대,전자상거래,3.0,1.0
13783,종로구,F,30대,주유,9.0,12.0
13784,종로구,F,40대,가전/가구,13.0,13.0
13785,종로구,F,40대,가정생활/서비스,5.0,5.0
13786,종로구,F,40대,교육/학원,12.0,8.0
13787,종로구,F,40대,미용,10.0,10.0
13788,종로구,F,40대,스포츠/문화/레저,6.0,6.0
13789,종로구,F,40대,여행/교통,8.0,7.0
13790,종로구,F,40대,요식/유흥,2.0,4.0
13791,종로구,F,40대,유통,1.0,2.0
13792,종로구,F,40대,음/식료품,7.0,12.0
13793,종로구,F,40대,의료,4.0,3.0
13794,종로구,F,40대,의류/잡화,11.0,9.0
13795,종로구,F,40대,자동차,14.0,14.0
13796,종로구,F,40대,전자상거래,3.0,1.0
13797,종로구,F,40대,주유,9.0,11.0
13798,종로구,F,50대,가전/가구,13.0,6.0
13799,종로구,F,50대,가정생활/서비스,4.0,3.0
13800,종로구,F,50대,교육/학원,14.0,13.0
13801,종로구,F,50대,미용,10.0,12.0
13802,종로구,F,50대,스포츠/문화/레저,7.0,7.0
13803,종로구,F,50대,여행/교통,9.0,8.0
13804,종로구,F,50대,요식/유흥,2.0,4.0
13805,종로구,F,50대,유통,1.0,1.0
13806,종로구,F,50대,음/식료품,6.0,9.0
13807,종로구,F,50대,의료,5.0,5.0
13808,종로구,F,50대,의류/잡화,11.0,11.0
13809,종로구,F,50대,자동차,12.0,14.0
13810,종로구,F,50대,전자상거래,3.0,2.0
13811,종로구,F,50대,주유,8.0,10.0
13812,종로구,F,60대,가전/가구,12.0,13.0
13813,종로구,F,60대,가정생활/서비스,4.0,5.0
13814,종로구,F,60대,교육/학원,13.0,14.0
13815,종로구,F,60대,미용,7.0,11.0
13816,종로구,F,60대,스포츠/문화/레저,8.0,10.0
13817,종로구,F,60대,여행/교통,11.0,6.0
13818,종로구,F,60대,요식/유흥,2.0,3.0
13819,종로구,F,60대,유통,1.0,1.0
13820,종로구,F,60대,음/식료품,6.0,7.0
13821,종로구,F,60대,의료,3.0,2.0
13822,종로구,F,60대,의류/잡화,10.0,9.0
13823,종로구,F,60대,자동차,14.0,12.0
13824,종로구,F,60대,전자상거래,5.0,4.0
13825,종로구,F,60대,주유,9.0,8.0
13826,종로구,F,70대이상,가전/가구,12.0,13.0
13827,종로구,F,70대이상,가정생활/서비스,5.0,7.0
13828,종로구,F,70대이상,교육/학원,13.0,12.0
13829,종로구,F,70대이상,미용,9.0,11.0
13830,종로구,F,70대이상,스포츠/문화/레저,8.0,9.0
13831,종로구,F,70대이상,여행/교통,11.0,10.0
13832,종로구,F,70대이상,요식/유흥,2.0,4.0
13833,종로구,F,70대이상,유통,1.0,1.0
13834,종로구,F,70대이상,음/식료품,4.0,5.0
13835,종로구,F,70대이상,의료,3.0,2.0
13836,종로구,F,70대이상,의류/잡화,10.0,6.0
13837,종로구,F,70대이상,자동차,14.0,14.0
13838,종로구,F,70대이상,전자상거래,6.0,3.0
13839,종로구,F,70대이상,주유,7.0,8.0
13840,종로구,M,10대,가전/가구,11.0,12.0
13841,종로구,M,10대,가정생활/서비스,4.0,6.0
13842,종로구,M,10대,교육/학원,10.0,11.0
13843,종로구,M,10대,미용,8.0,8.0
13844,종로구,M,10대,스포츠/문화/레저,2.0,4.0
13845,종로구,M,10대,여행/교통,9.0,7.0
13846,종로구,M,10대,요식/유흥,3.0,2.0
13847,종로구,M,10대,유통,1.0,3.0
13848,종로구,M,10대,음/식료품,5.0,10.0
13849,종로구,M,10대,의료,7.0,5.0
13850,종로구,M,10대,의류/잡화,12.0,9.0
13851,종로구,M,10대,자동차,13.0,13.0
13852,종로구,M,10대,전자상거래,6.0,1.0
13853,종로구,M,20대,가전/가구,13.0,13.0
13854,종로구,M,20대,가정생활/서비스,5.0,4.0
13855,종로구,M,20대,교육/학원,12.0,14.0
13856,종로구,M,20대,미용,9.0,10.0
13857,종로구,M,20대,스포츠/문화/레저,3.0,5.0
13858,종로구,M,20대,여행/교통,6.0,6.0
13859,종로구,M,20대,요식/유흥,2.0,1.0
13860,종로구,M,20대,유통,1.0,2.0
13861,종로구,M,20대,음/식료품,8.0,11.0
13862,종로구,M,20대,의료,7.0,7.0
13863,종로구,M,20대,의류/잡화,11.0,9.0
13864,종로구,M,20대,자동차,14.0,12.0
13865,종로구,M,20대,전자상거래,4.0,3.0
13866,종로구,M,20대,주유,10.0,8.0
13867,종로구,M,30대,가전/가구,14.0,7.0
13868,종로구,M,30대,가정생활/서비스,4.0,4.0
13869,종로구,M,30대,교육/학원,12.0,11.0
13870,종로구,M,30대,미용,10.0,13.0
13871,종로구,M,30대,스포츠/문화/레저,6.0,6.0
13872,종로구,M,30대,여행/교통,7.0,8.0
13873,종로구,M,30대,요식/유흥,2.0,2.0
13874,종로구,M,30대,유통,1.0,3.0
13875,종로구,M,30대,음/식료품,9.0,12.0
13876,종로구,M,30대,의료,5.0,5.0
13877,종로구,M,30대,의류/잡화,13.0,10.0
13878,종로구,M,30대,자동차,11.0,14.0
13879,종로구,M,30대,전자상거래,3.0,1.0
13880,종로구,M,30대,주유,8.0,9.0
13881,종로구,M,40대,가전/가구,14.0,8.0
13882,종로구,M,40대,가정생활/서비스,4.0,4.0
13883,종로구,M,40대,교육/학원,12.0,11.0
13884,종로구,M,40대,미용,10.0,14.0
13885,종로구,M,40대,스포츠/문화/레저,7.0,10.0
13886,종로구,M,40대,여행/교통,8.0,7.0
13887,종로구,M,40대,요식/유흥,2.0,1.0
13888,종로구,M,40대,유통,1.0,3.0
13889,종로구,M,40대,음/식료품,9.0,12.0
13890,종로구,M,40대,의료,5.0,5.0
13891,종로구,M,40대,의류/잡화,13.0,13.0
13892,종로구,M,40대,자동차,11.0,9.0
13893,종로구,M,40대,전자상거래,3.0,2.0
13894,종로구,M,40대,주유,6.0,6.0
13895,종로구,M,50대,가전/가구,14.0,11.0
13896,종로구,M,50대,가정생활/서비스,4.0,3.0
13897,종로구,M,50대,교육/학원,13.0,14.0
13898,종로구,M,50대,미용,10.0,13.0
13899,종로구,M,50대,스포츠/문화/레저,7.0,8.0
13900,종로구,M,50대,여행/교통,9.0,9.0
13901,종로구,M,50대,요식/유흥,2.0,1.0
13902,종로구,M,50대,유통,1.0,2.0
13903,종로구,M,50대,음/식료품,8.0,10.0
13904,종로구,M,50대,의료,3.0,7.0
13905,종로구,M,50대,의류/잡화,12.0,12.0
13906,종로구,M,50대,자동차,11.0,6.0
13907,종로구,M,50대,전자상거래,5.0,4.0
13908,종로구,M,50대,주유,6.0,5.0
13909,종로구,M,60대,가전/가구,13.0,11.0
13910,종로구,M,60대,가정생활/서비스,5.0,3.0
13911,종로구,M,60대,교육/학원,12.0,14.0
13912,종로구,M,60대,미용,10.0,13.0
13913,종로구,M,60대,스포츠/문화/레저,8.0,8.0
13914,종로구,M,60대,여행/교통,9.0,9.0
13915,종로구,M,60대,요식/유흥,2.0,1.0
13916,종로구,M,60대,유통,1.0,2.0
13917,종로구,M,60대,음/식료품,6.0,7.0
13918,종로구,M,60대,의료,3.0,4.0
13919,종로구,M,60대,의류/잡화,14.0,10.0
13920,종로구,M,60대,자동차,11.0,12.0
13921,종로구,M,60대,전자상거래,7.0,6.0
13922,종로구,M,60대,주유,4.0,5.0
13923,종로구,M,70대이상,가전/가구,13.0,12.0
13924,종로구,M,70대이상,가정생활/서비스,5.0,8.0
13925,종로구,M,70대이상,교육/학원,14.0,13.0
13926,종로구,M,70대이상,미용,12.0,14.0
13927,종로구,M,70대이상,스포츠/문화/레저,9.0,9.0
13928,종로구,M,70대이상,여행/교통,7.0,2.0
13929,종로구,M,70대이상,요식/유흥,1.0,3.0
13930,종로구,M,70대이상,유통,2.0,5.0
13931,종로구,M,70대이상,음/식료품,8.0,7.0
13932,종로구,M,70대이상,의료,4.0,1.0
13933,종로구,M,70대이상,의류/잡화,10.0,6.0
13934,종로구,M,70대이상,자동차,10.0,11.0
13935,종로구,M,70대이상,전자상거래,6.0,10.0
13936,종로구,M,70대이상,주유,3.0,4.0
13937,종로구,F,10대,가전/가구,12.0,12.0
13938,종로구,F,10대,가정생활/서비스,8.0,8.0
13939,종로구,F,10대,교육/학원,10.0,9.0
13940,종로구,F,10대,미용,8.0,7.0
13941,종로구,F,10대,스포츠/문화/레저,4.0,5.0
13942,종로구,F,10대,여행/교통,11.0,11.0
13943,종로구,F,10대,요식/유흥,2.0,1.0
13944,종로구,F,10대,유통,1.0,2.0
13945,종로구,F,10대,음/식료품,7.0,10.0
13946,종로구,F,10대,의료,6.0,6.0
13947,종로구,F,10대,의류/잡화,5.0,4.0
13948,종로구,F,10대,전자상거래,3.0,3.0
13949,종로구,F,20대,가전/가구,12.0,11.0
13950,종로구,F,20대,가정생활/서비스,7.0,5.0
13951,종로구,F,20대,교육/학원,10.0,12.0
13952,종로구,F,20대,미용,11.0,9.0
13953,종로구,F,20대,스포츠/문화/레저,6.0,8.0
13954,종로구,F,20대,여행/교통,5.0,4.0
13955,종로구,F,20대,요식/유흥,1.0,2.0
13956,종로구,F,20대,유통,2.0,3.0
13957,종로구,F,20대,음/식료품,8.0,10.0
13958,종로구,F,20대,의료,4.0,7.0
13959,종로구,F,20대,의류/잡화,9.0,6.0
13960,종로구,F,20대,자동차,14.0,14.0
13961,종로구,F,20대,전자상거래,3.0,1.0
13962,종로구,F,20대,주유,13.0,13.0
13963,종로구,F,30대,가전/가구,13.0,8.0
13964,종로구,F,30대,가정생활/서비스,6.0,5.0
13965,종로구,F,30대,교육/학원,12.0,10.0
13966,종로구,F,30대,미용,10.0,13.0
13967,종로구,F,30대,스포츠/문화/레저,7.0,9.0
13968,종로구,F,30대,여행/교통,5.0,7.0
13969,종로구,F,30대,요식/유흥,1.0,2.0
13970,종로구,F,30대,유통,2.0,3.0
13971,종로구,F,30대,음/식료품,8.0,11.0
13972,종로구,F,30대,의료,4.0,4.0
13973,종로구,F,30대,의류/잡화,9.0,6.0
13974,종로구,F,30대,자동차,14.0,14.0
13975,종로구,F,30대,전자상거래,3.0,1.0
13976,종로구,F,30대,주유,11.0,12.0
13977,종로구,F,40대,가전/가구,14.0,13.0
13978,종로구,F,40대,가정생활/서비스,5.0,5.0
13979,종로구,F,40대,교육/학원,12.0,8.0
13980,종로구,F,40대,미용,10.0,11.0
13981,종로구,F,40대,스포츠/문화/레저,7.0,9.0
13982,종로구,F,40대,여행/교통,8.0,6.0
13983,종로구,F,40대,요식/유흥,2.0,3.0
13984,종로구,F,40대,유통,1.0,2.0
13985,종로구,F,40대,음/식료품,6.0,10.0
13986,종로구,F,40대,의료,4.0,4.0
13987,종로구,F,40대,의류/잡화,11.0,7.0
13988,종로구,F,40대,자동차,13.0,14.0
13989,종로구,F,40대,전자상거래,3.0,1.0
13990,종로구,F,40대,주유,9.0,12.0
13991,종로구,F,50대,가전/가구,13.0,6.0
13992,종로구,F,50대,가정생활/서비스,5.0,5.0
13993,종로구,F,50대,교육/학원,12.0,13.0
13994,종로구,F,50대,미용,9.0,12.0
13995,종로구,F,50대,스포츠/문화/레저,7.0,8.0
13996,종로구,F,50대,여행/교통,11.0,9.0
13997,종로구,F,50대,요식/유흥,2.0,2.0
13998,종로구,F,50대,유통,1.0,1.0
13999,종로구,F,50대,음/식료품,6.0,7.0
14000,종로구,F,50대,의료,4.0,4.0
14001,종로구,F,50대,의류/잡화,10.0,10.0
14002,종로구,F,50대,자동차,14.0,14.0
14003,종로구,F,50대,전자상거래,3.0,3.0
14004,종로구,F,50대,주유,8.0,11.0
14005,종로구,F,60대,가전/가구,12.0,11.0
14006,종로구,F,60대,가정생활/서비스,4.0,2.0
14007,종로구,F,60대,교육/학원,12.0,13.0
14008,종로구,F,60대,미용,7.0,10.0
14009,종로구,F,60대,스포츠/문화/레저,8.0,8.0
14010,종로구,F,60대,여행/교통,10.0,12.0
14011,종로구,F,60대,요식/유흥,2.0,3.0
14012,종로구,F,60대,유통,1.0,1.0
14013,종로구,F,60대,음/식료품,5.0,7.0
14014,종로구,F,60대,의료,3.0,4.0
14015,종로구,F,60대,의류/잡화,9.0,6.0
14016,종로구,F,60대,자동차,14.0,14.0
14017,종로구,F,60대,전자상거래,6.0,5.0
14018,종로구,F,60대,주유,11.0,9.0
14019,종로구,F,70대이상,가전/가구,10.0,12.0
14020,종로구,F,70대이상,가정생활/서비스,5.0,1.0
14021,종로구,F,70대이상,미용,7.0,7.0
14022,종로구,F,70대이상,스포츠/문화/레저,10.0,10.0
14023,종로구,F,70대이상,여행/교통,9.0,11.0
14024,종로구,F,70대이상,요식/유흥,2.0,5.0
14025,종로구,F,70대이상,유통,1.0,2.0
14026,종로구,F,70대이상,음/식료품,4.0,6.0
14027,종로구,F,70대이상,의료,3.0,3.0
14028,종로구,F,70대이상,의류/잡화,10.0,8.0
14029,종로구,F,70대이상,자동차,13.0,13.0
14030,종로구,F,70대이상,전자상거래,6.0,4.0
14031,종로구,F,70대이상,주유,8.0,9.0
14032,종로구,M,10대,가전/가구,8.0,11.0
14033,종로구,M,10대,가정생활/서비스,6.0,5.0
14034,종로구,M,10대,교육/학원,9.0,7.0
14035,종로구,M,10대,미용,7.0,8.0
14036,종로구,M,10대,스포츠/문화/레저,3.0,2.0
14037,종로구,M,10대,요식/유흥,2.0,1.0
14038,종로구,M,10대,유통,1.0,4.0
14039,종로구,M,10대,음/식료품,5.0,9.0
14040,종로구,M,10대,의료,9.0,10.0
